Timestamp,GHI
2025-03-01 00:00:00,-0.21805721114796778
2025-03-01 00:01:00,3.428155640658233
2025-03-01 00:02:00,-17.334139510565016
2025-03-01 00:03:00,10.1186882744468
2025-03-01 00:04:00,4.70417492903183
2025-03-01 00:05:00,-6.378069589035081
2025-03-01 00:06:00,10.724619246992603
2025-03-01 00:07:00,3.7578874787880725
2025-03-01 00:08:00,1.3582305238346928
2025-03-01 00:09:00,5.8518207024505084
2025-03-01 00:10:00,1.8798501785134993
2025-03-01 00:11:00,-3.7687465304745937
2025-03-01 00:12:00,7.777049683303805
2025-03-01 00:13:00,6.039171418901116
2025-03-01 00:14:00,18.322582800475967
2025-03-01 00:15:00,-2.4627277668935212
2025-03-01 00:16:00,-5.219018282939968
2025-03-01 00:17:00,8.866254121650371
2025-03-01 00:18:00,9.448279039691338
2025-03-01 00:19:00,-10.165130835723298
2025-03-01 00:20:00,3.373649155316527
2025-03-01 00:21:00,-19.24938250928023
2025-03-01 00:22:00,5.161779345733766
2025-03-01 00:23:00,1.9016896523209612
2025-03-01 00:24:00,-4.085878432199086
2025-03-01 00:25:00,-1.7995573351521101
2025-03-01 00:26:00,-1.6776972399829793
2025-03-01 00:27:00,19.94841390148909
2025-03-01 00:28:00,-14.99144104733056
2025-03-01 00:29:00,15.020546193709013
2025-03-01 00:30:00,-12.926565803246051
2025-03-01 00:31:00,-13.438528084854859
2025-03-01 00:32:00,11.421585970802276
2025-03-01 00:33:00,4.998122039954362
2025-03-01 00:34:00,-2.6202862684899473
2025-03-01 00:35:00,0.02918181658475069
2025-03-01 00:36:00,-11.093142912752166
2025-03-01 00:37:00,17.617553812917055
2025-03-01 00:38:00,4.371474875149421
2025-03-01 00:39:00,9.993403032875772
2025-03-01 00:40:00,8.120627081449179
2025-03-01 00:41:00,-1.8157640259625345
2025-03-01 00:42:00,8.751594093495076
2025-03-01 00:43:00,0.47783172669691454
2025-03-01 00:44:00,8.128816856134861
2025-03-01 00:45:00,4.87704414686137
2025-03-01 00:46:00,2.240519592821238
2025-03-01 00:47:00,2.9291205123018704
2025-03-01 00:48:00,0.2427430356696416
2025-03-01 00:49:00,7.120584132206482
2025-03-01 00:50:00,-12.74860288908501
2025-03-01 00:51:00,0.36333990660482673
2025-03-01 00:52:00,-1.1665310698772646
2025-03-01 00:53:00,3.2370768884552787
2025-03-01 00:54:00,2.11322007801729
2025-03-01 00:55:00,-15.576214725870415
2025-03-01 00:56:00,-2.5075188372279213
2025-03-01 00:57:00,-11.03988859958786
2025-03-01 00:58:00,11.753682363853276
2025-03-01 00:59:00,9.675644269760328
2025-03-01 01:00:00,0.0
2025-03-01 01:01:00,-3.4451982588061214
2025-03-01 01:02:00,-1.5571408033840253
2025-03-01 01:03:00,-3.905903647753674
2025-03-01 01:04:00,-0.5043560308102334
2025-03-01 01:05:00,-6.59799483935964
2025-03-01 01:06:00,12.102826647792286
2025-03-01 01:07:00,-5.965978292106438
2025-03-01 01:08:00,-8.727852336772642
2025-03-01 01:09:00,-7.597045860016556
2025-03-01 01:10:00,-4.897429489968649
2025-03-01 01:11:00,3.31635660420251
2025-03-01 01:12:00,-15.416707204880964
2025-03-01 01:13:00,-9.305013941820437
2025-03-01 01:14:00,4.338461193958038
2025-03-01 01:15:00,-8.673188331959988
2025-03-01 01:16:00,8.947240226878234
2025-03-01 01:17:00,0.0
2025-03-01 01:18:00,6.118825029666613
2025-03-01 01:19:00,3.3906620270592436
2025-03-01 01:20:00,-15.224173748212582
2025-03-01 01:21:00,13.649277132681412
2025-03-01 01:22:00,-16.739185769495016
2025-03-01 01:23:00,-0.6039422405022211
2025-03-01 01:24:00,1.7239665840410714
2025-03-01 01:25:00,-1.4436931091847975
2025-03-01 01:26:00,4.937117748149371
2025-03-01 01:27:00,8.729229026923836
2025-03-01 01:28:00,15.181970221182356
2025-03-01 01:29:00,-0.39928911899346137
2025-03-01 01:30:00,-4.606298994726332
2025-03-01 01:31:00,8.770375459714794
2025-03-01 01:32:00,4.991129589494688
2025-03-01 01:33:00,-5.358865299281663
2025-03-01 01:34:00,10.844280702363868
2025-03-01 01:35:00,11.88260092446732
2025-03-01 01:36:00,14.730111938150975
2025-03-01 01:37:00,-1.8313909585497654
2025-03-01 01:38:00,-3.561304893409523
2025-03-01 01:39:00,16.490423221529507
2025-03-01 01:40:00,-10.905132363376975
2025-03-01 01:41:00,-5.824543291023773
2025-03-01 01:42:00,9.14937367269399
2025-03-01 01:43:00,-11.164460444553066
2025-03-01 01:44:00,11.042408878401591
2025-03-01 01:45:00,9.30687567187372
2025-03-01 01:46:00,-5.382042836589247
2025-03-01 01:47:00,-9.57974713799786
2025-03-01 01:48:00,-9.30679647102101
2025-03-01 01:49:00,-0.7473890864411447
2025-03-01 01:50:00,-8.668224622071792
2025-03-01 01:51:00,-19.38955238063859
2025-03-01 01:52:00,16.99255935901135
2025-03-01 01:53:00,-0.8442262170201363
2025-03-01 01:54:00,11.885559254479139
2025-03-01 01:55:00,-14.141944102593035
2025-03-01 01:56:00,-14.039077764667487
2025-03-01 01:57:00,-7.887420417809252
2025-03-01 01:58:00,3.095119359836887
2025-03-01 01:59:00,14.67729591810104
2025-03-01 02:00:00,-11.101155120807803
